,county_Abbr,county_code,state,Area name,county,Abbr,deaths_per_100K_mean (1999-2020),deaths_per_100K_std (1999-2020),deaths_per_100K_numb_years (1999-2020),growth_rate_gun_laws (1991-2017),avg_pop (2010-2019),avg_murder (2002-2014),avg_rape (2002-2014),avg_robbery (2002-2014),avg_agasslt (2002-2014),avg_burglry (2002-2014),avg_larceny (2002-2014),avg_mvtheft (2002-2014),avg_arson (2002-2014),Poverty % overall (2014),Poverty % ages 0-17 (2014),Poverty % related kids age 5-17 (2014),"Percent of adults with less than a high school diploma, 2010-2014","Percent of adults with a high school diploma only, 2010-2014","Percent of adults completing some college or associate's degree, 2010-2014","Percent of adults with a bachelor's degree or higher, 2010-2014",avg_unemp_rate_2010_2015,% white pop avg (2010-2019),% black pop avg (2010-2019),% asian pop avg (2010-2019),% indian pop avg (2010-2019),% pacific pop avg (2010-2019),% two pop avg (2010-2019),% not hisp pop avg (2010-2019),% hisp pop avg (2010-2019),chain restaurants per 100K,places of worship per 100K,name,lng,lat
2749,"Garfield, UT - 49017",49017,Utah,Garfield County,Garfield,UT,0.0,0.0,0.0,0.3205128205128205,21688.33,0.0,0.15384615384615385,0.0,0.0,0.38461538461538464,1.0769230769230769,0.0,0.0,12.2,18.0,16.7,7.865835559513208,31.84921341644405,38.85425942416148,21.43069159988127,9.516666666666666,90.48677330158661,2.063459934444007,1.0650889210925873,2.2750944862974696,1.4020443252200607,2.7075390313592607,81.78153873534752,18.218461264652465,276.646,4.611,Garfield,-111.4425093,37.85511631
2750,"Grand, UT - 49019",49019,Utah,Grand County,Grand,UT,0.0,0.0,0.0,0.3205128205128205,12197.6,0.38461538461538464,4.461538461538462,1.8461538461538463,18.76923076923077,59.30769230769231,250.07692307692307,17.615384615384617,1.2307692307692308,15.0,21.8,21.3,9.763447340665964,25.4783787855959,41.58505348802169,23.173120385716437,8.133333333333335,94.07342428018627,0.7140748999803239,1.032990096412409,2.224208040926084,0.10370892634616645,1.8515937561487505,91.06504558273758,8.93495441726241,459.107,98.38,Grand,-109.5698239,38.98190066
2751,"Iron, UT - 49021",49021,Utah,Iron County,Iron,UT,21.740333333333336,1.7558110186843383,3.0,0.3205128205128205,19103.75,1.0769230769230769,16.692307692307693,6.076923076923077,55.07692307692308,201.46153846153845,775.8461538461538,57.84615384615385,4.3076923076923075,22.1,25.6,22.1,9.521527278536626,24.618579758766675,37.95031552040898,27.909577442287727,6.533333333333332,94.69240332395472,0.6659425505463586,0.6837401033828437,1.9318196689131717,0.2272852188706406,1.7987044428449912,94.08885689982334,5.911143100176667,670.026,62.815,Iron,-113.2894426,37.85935379
2752,"Kane, UT - 49025",49025,Utah,Kane County,Kane,UT,0.0,0.0,0.0,0.3205128205128205,266674.15,0.15384615384615385,1.8461538461538463,0.3076923076923077,9.0,27.846153846153847,67.76923076923077,2.6923076923076925,0.38461538461538464,11.8,16.7,15.9,4.199316857544706,28.651798272051437,41.57122764717702,25.577657223226847,6.083333333333332,87.14599821542507,5.94663937243261,3.9827632337067533,1.0269461813227865,0.0761978616975061,1.8214551354152624,68.93026564442036,31.06973435557964,18.749,1.875,Kane,-111.8879757,37.28527775
2753,"Millard, UT - 49027",49027,Utah,Millard County,Millard,UT,0.0,0.0,0.0,0.3205128205128205,12690.5,0.46153846153846156,3.230769230769231,0.38461538461538464,18.692307692307693,50.69230769230769,221.76923076923077,16.0,1.0769230769230769,12.9,18.3,17.3,11.93853427895981,30.128710270554244,38.74441817704229,19.188337273443658,4.55,94.77167960285253,0.5098301879358575,1.1197352350183207,1.9321539734447026,0.18044994287065125,1.48615105787794,87.20775383160633,12.792246168393682,252.157,31.52,Millard,-113.1003083,39.07403971
2754,"Morgan, UT - 49029",49029,Utah,Morgan County,Morgan,UT,0.0,0.0,0.0,0.3205128205128205,33535.23,0.0,1.6923076923076923,0.23076923076923078,3.0,18.307692307692307,52.84615384615385,4.6923076923076925,0.15384615384615385,4.6,4.8,4.5,2.039368682390495,25.873381805284623,37.55985103741798,34.5273984749069,4.683333333333334,90.2482553422177,6.755462837141716,0.5629602063263022,0.7229113979537339,0.09109822714798735,1.6193119892125383,93.62971418415796,6.370285815842025,20.874,2.982,Morgan,-111.5734451,41.08889094
2755,"Rich, UT - 49033",49033,Utah,Rich County,Rich,UT,0.0,0.0,0.0,0.3205128205128205,2329.8,0.0,0.07692307692307693,0.15384615384615385,3.230769230769231,13.76923076923077,31.923076923076923,1.2307692307692308,0.07692307692307693,10.3,14.1,13.1,3.8573508005822417,40.1018922852984,39.956331877729255,16.0844250363901,5.316666666666666,97.44184050133057,0.2060262683492145,0.36483818353506736,0.824105073396858,0.06009099493518756,1.103098978453086,94.31281655077689,5.687183449223109,858.443,42.922,Rich,-111.2445372,41.63204523
2756,"Salt Lake, UT - 49035",49035,Utah,Salt Lake County,Salt Lake,UT,11.050636363636364,1.707978157144108,22.0,0.3205128205128205,1097884.8,27.615384615384617,496.53846153846155,923.6153846153846,2213.6153846153848,7501.846153846154,37749.846153846156,5164.153846153846,168.0,11.9,15.1,14.4,10.823157380389336,22.868351057699844,34.969936954420646,31.338554607490178,5.166666666666667,88.3839360923842,1.9996542442340035,3.9829497593918775,1.3333457207896493,1.6645735508862132,2.6355406323140644,82.11350589788655,17.886494102113446,231.992,35.705,Salt Lake,-111.9241028,40.66728813
2757,"San Juan, UT - 49037",49037,Utah,San Juan County,San Juan,UT,0.0,0.0,0.0,0.3205128205128205,40055.15,0.07692307692307693,2.769230769230769,0.7692307692307693,13.384615384615385,29.846153846153847,86.84615384615384,5.846153846153846,0.6153846153846154,29.2,30.5,26.9,17.119791048320078,32.173809806482254,31.94823697020064,18.758162174997032,8.866666666666667,59.39897865817504,0.6997851711952146,0.6454101407684155,36.608900478465316,0.07784267441265355,2.569082876983359,82.96591075055268,17.034064283868616,87.38,47.435,San Juan,-109.8043936,37.62607487
2758,"Sanpete, UT - 49039",49039,Utah,Sanpete County,Sanpete,UT,0.0,0.0,0.0,0.3205128205128205,28946.0,0.07692307692307693,3.6923076923076925,0.9230769230769231,13.76923076923077,62.15384615384615,183.23076923076923,15.153846153846153,0.6923076923076923,17.1,19.8,18.9,10.674807197943444,26.22750642673522,42.82776349614396,20.269922879177376,6.266666666666667,94.37746147999724,1.0429765770745525,0.7679817591377047,1.6095488150348927,0.5821184274165687,1.619912941339045,90.4960961790921,9.503903820907897,127.824,24.183,Sanpete,-111.5763852,39.37372605
2759,"Sevier, UT - 49041",49041,Utah,Sevier County,Sevier,UT,48.139,0.0,1.0,0.3205128205128205,44292.1,0.5384615384615384,7.076923076923077,1.2307692307692308,17.53846153846154,93.38461538461539,480.2307692307692,22.692307692307693,1.4615384615384615,12.1,17.0,14.6,9.642178594046866,34.11177960734642,40.07283090563648,16.173210892970236,6.016666666666667,94.9519891809149,1.4436660262213803,0.9395129153957478,1.0597149378783124,0.1304295799928204,1.4746873595968581,90.93375568103568,9.066244318964332,115.145,20.32,Sevier,-111.8045988,38.74769427
2760,"Summit, UT - 49043",49043,Utah,Summit County,Summit,UT,0.0,0.0,0.0,0.3205128205128205,203505.23,0.3076923076923077,8.923076923076923,5.461538461538462,23.307692307692307,144.53846153846155,865.2307692307693,48.84615384615385,0.46153846153846156,6.8,7.9,7.3,6.652187902187902,16.03523166023166,27.256274131274132,50.05630630630631,4.883333333333333,81.37302908627949,13.263983436691037,2.877061193955556,0.25812604422991975,0.04612657866335917,2.1816785740592515,96.83757513258995,3.1624248674100417,119.407,4.422,Summit,-110.9558542,40.86838131
2761,"Tooele, UT - 49045",49045,Utah,Tooele County,Tooele,UT,22.192666666666668,1.9034290985832214,3.0,0.3205128205128205,63626.0,0.9230769230769231,27.615384615384617,12.0,69.3076923076923,300.0769230769231,1038.6153846153845,114.07692307692308,15.692307692307692,8.1,10.5,9.7,8.606278980477864,32.07123659883635,38.75483623261171,20.567648188074074,5.949999999999999,94.5531700877,0.8397510451702135,0.7490648477037689,1.2402162637915317,0.5103259673718291,2.10747178826266,87.9195611856788,12.08043881432119,124.163,25.147,Tooele,-113.1311648,40.44875267
2762,"Uintah, UT - 49047",49047,Utah,Uintah County,Uintah,UT,27.408,1.4736105319927635,2.0,0.3205128205128205,35349.2,0.6923076923076923,12.846153846153847,2.8461538461538463,43.38461538461539,150.0,510.7692307692308,44.92307692307692,5.461538461538462,9.6,11.3,10.9,12.560851926977687,35.68458417849899,35.172413793103445,16.582150101419877,5.583333333333333,88.47102621841513,0.5655007751236238,0.5448496712796895,7.821110520181504,0.4005748362056284,2.1969379787944283,91.9242868296878,8.0757131703122,172.564,45.263,Uintah,-109.517996,40.12501568
2763,"Utah, UT - 49049",49049,Utah,Utah County,Utah,UT,7.577454545454546,1.6164488629112046,22.0,0.3205128205128205,572631.1,5.230769230769231,118.6923076923077,63.76923076923077,234.07692307692307,1829.3846153846155,9578.0,558.0,33.84615384615385,12.6,11.0,10.0,6.451342824631707,16.96179505036782,39.679259572168505,36.907602552831975,4.933333333333333,93.49934015110253,0.7234151271211081,1.6236631227329428,0.8135778863565042,0.8632259058231383,2.4767778068637907,88.62845556240309,11.37154443759691,176.728,12.574,Utah,-111.670284,40.11980262
2764,"Wasatch, UT - 49051",49051,Utah,Wasatch County,Wasatch,UT,0.0,0.0,0.0,0.3205128205128205,28622.1,0.07692307692307693,3.0,0.38461538461538464,11.76923076923077,51.23076923076923,159.0,12.538461538461538,0.5384615384615384,7.1,9.8,9.1,9.538420490928495,19.2102454642476,36.87966915688367,34.371664887940234,5.516666666666667,95.9402000552021,0.6061749487284301,0.956603463757027,0.8053217618553496,0.18726788041408562,1.504431890043009,86.7025829691043,13.297417030895708,272.517,45.419,Wasatch,-111.169609,40.33064897
2765,"Washington, UT - 49053",49053,Utah,Washington County,Washington,UT,13.7066,3.4998252948878523,20.0,0.3205128205128205,85255.25,1.7692307692307692,36.07692307692308,16.384615384615383,153.0,551.1538461538462,1854.8461538461538,167.46153846153845,7.3076923076923075,12.9,18.1,17.3,7.8380473991167445,24.98061558170111,40.04989380709975,27.13144321208239,6.699999999999999,87.03475739030733,5.375270144653848,3.6905293222411517,1.0575184519428424,0.4168306350635298,2.425105785274221,92.2809563047437,7.719031965773369,458.623,52.783,Washington,-113.5045338,37.28047916
2766,"Wayne, UT - 49055",49055,Utah,Wayne County,Wayne,UT,0.0,0.0,0.0,0.3205128205128205,150222.02,0.07692307692307693,0.15384615384615385,0.0,3.5384615384615383,6.3076923076923075,39.07692307692308,1.0,0.07692307692307693,14.1,22.9,21.6,5.674157303370786,25.56179775280899,42.30337078651685,26.46067415730337,9.783333333333333,62.91766679745088,31.92480702895621,2.4920048339118326,0.4530028287464115,0.033124304945440095,2.179387549175547,94.62213329310843,5.377866706891573,23.299,0.666,Wayne,-110.9033351,38.32442333
2767,"Weber, UT - 49057",49057,Utah,Weber County,Weber,UT,13.146727272727274,3.0422502038836816,22.0,0.3205128205128205,243703.7,4.846153846153846,89.6923076923077,140.0,334.46153846153845,1399.076923076923,6312.923076923077,533.0769230769231,25.384615384615383,12.3,15.4,14.3,10.821974390747625,28.58743060368667,37.401549996849596,23.189045008716107,6.116666666666667,92.7755302853424,1.6348951616245464,1.5129848254253013,1.290952907157339,0.31969149422023546,2.4659453262301723,82.22345413713455,17.776545862865436,189.985,33.237,Weber,-111.9127797,41.27005573
2768,"Addison, VT - 50001",50001,Vermont,Addison County,Addison,VT,0.0,0.0,0.0,3.8461538461538463,36896.5,0.23076923076923078,8.538461538461538,1.3076923076923077,13.692307692307692,137.15384615384616,409.84615384615387,21.0,2.5384615384615383,9.5,12.5,10.7,8.25926815597726,32.08823764913124,24.24133237248779,35.41116182240371,4.483333333333333,95.07432954345263,1.0911604081687964,1.686609841041833,0.2580190532977383,0.021140216551705445,1.8687409374872954,97.799249251284,2.200750748716003,227.664,94.86,Addison,-73.14089327,44.03090072
2769,"Bennington, VT - 50003",50003,Vermont,Bennington County,Bennington,VT,0.0,0.0,0.0,3.8461538461538463,36197.8,0.46153846153846156,9.384615384615385,3.0,36.84615384615385,192.53846153846155,566.0,38.69230769230769,5.0,14.4,19.2,17.6,9.374760554746763,30.760095011876487,27.86376522871811,32.00137920465865,5.55,96.28761968959438,1.053931454397781,0.9144202133831337,0.3027808319842642,0.04834547955953124,1.3929023310808943,98.23801446496748,1.7619855350325155,356.375,91.166,Bennington,-73.09291531,43.03531126
2770,"Caledonia, VT - 50005",50005,Vermont,Caledonia County,Caledonia,VT,0.0,0.0,0.0,3.8461538461538463,30644.9,1.1538461538461537,5.461538461538462,3.3076923076923075,28.76923076923077,193.0,356.46153846153845,30.846153846153847,6.3076923076923075,13.9,19.0,17.5,10.14029726350882,36.491179330462565,27.522341065888785,25.846182340139833,5.766666666666666,96.42224317912604,0.7440063436330352,0.8817127809195003,0.4950252733733835,0.010442194296604004,1.4465702286514233,98.57757734565948,1.4224226543405263,257.792,104.422,Caledonia,-72.10243367,44.46487758
2771,"Chittenden, VT - 50007",50007,Vermont,Chittenden County,Chittenden,VT,7.529571428571429,1.2771988408704726,14.0,3.8461538461538463,160586.0,3.230769230769231,39.69230769230769,32.69230769230769,175.30769230769232,849.6923076923077,3732.3076923076924,117.23076923076923,22.923076923076923,11.0,11.2,10.2,6.137682356714517,21.207320510453012,24.69165800036933,47.96333913246314,3.6166666666666667,91.4371115788425,2.3876303040115574,3.8119761373967846,0.2540071986349993,0.03767451708119014,2.071600264032979,97.81905022853799,2.1809497714620205,278.978,57.913,Chittenden,-73.08101275,44.46109238
2772,"Essex, VT - 50009",50009,Vermont,Essex County,Essex,VT,0.0,0.0,0.0,3.8461538461538463,323363.9,0.0,0.3076923076923077,0.0,0.5384615384615384,7.538461538461538,11.538461538461538,0.5384615384615384,0.07692307692307693,19.6,26.1,22.5,17.339312406576983,42.53683536194747,26.00896860986547,14.11488362161008,7.866666666666667,68.47985814124581,24.01351542333575,4.341220525853381,0.7594663473566468,0.1354511125082299,2.2704884497001676,79.86489524650091,20.135104753499075,2.474,4.329,Essex,-71.736327,44.7283185
2773,"Franklin, VT - 50011",50011,Vermont,Franklin County,Franklin,VT,21.073,0.0,1.0,3.8461538461538463,92392.73,0.5384615384615384,16.615384615384617,8.615384615384615,58.0,315.9230769230769,791.0769230769231,75.76923076923077,8.615384615384615,9.1,13.8,12.8,11.023740660400097,37.76512412629549,27.9826464208243,23.228488792480114,4.583333333333333,78.59504746747932,15.1013505066903,3.146394743395936,0.6192695031308199,0.07610988440324254,2.461827894900389,93.29504604961883,6.704953950381162,86.587,29.223,Franklin,-72.9120833,44.85745972
2774,"Grand Isle, VT - 50013",50013,Vermont,Grand Isle County,Grand Isle,VT,0.0,0.0,0.0,3.8461538461538463,6998.4,0.0,0.0,0.0,2.230769230769231,29.23076923076923,41.30769230769231,2.4615384615384617,0.15384615384615385,9.1,14.2,13.3,7.016176183979731,30.18904696940168,30.403430130578833,32.39134671603976,5.45,94.87597165066302,0.6187128486511202,0.40580704160951075,1.2231367169638776,0.08144718792866941,2.7949245541838135,98.26103109282121,1.738968907178784,328.647,57.156,Grand Isle,-73.29488547,44.79689986
2775,"Lamoille, VT - 50015",50015,Vermont,Lamoille County,Lamoille,VT,0.0,0.0,0.0,3.8461538461538463,25095.6,0.07692307692307693,2.8461538461538463,0.7692307692307693,13.076923076923077,72.46153846153847,340.46153846153845,14.692307692307692,0.6923076923076923,12.6,16.0,15.1,7.926468849745833,30.19860503605627,26.539780115852942,35.335145998344956,6.133333333333334,96.38701605062244,0.8403863625496104,0.6347726294649262,0.4140167997577265,0.032276574379572515,1.6915315832257447,98.3391510862462,1.6608489137538054,450.278,75.71,Lamoille,-72.641331,44.60594136
2776,"Orange, VT - 50017",50017,Vermont,Orange County,Orange,VT,0.0,0.0,0.0,3.8461538461538463,635155.32,0.38461538461538464,4.076923076923077,1.2307692307692308,12.538461538461538,113.92307692307692,186.30769230769232,19.076923076923077,2.0,12.8,18.0,16.2,8.38080525248624,33.87081201120015,26.103118663705704,31.645264072607898,4.55,73.40866797746416,8.356204904337416,14.052836714018236,0.8776152579498193,0.29622360716430746,3.008453113484116,69.73934816447732,30.26065340994074,5.51,7.4,Orange,-72.37674987,44.00552167
2777,"Orleans, VT - 50019",50019,Vermont,Orleans County,Orleans,VT,0.0,0.0,0.0,3.8461538461538463,34339.5,0.3076923076923077,7.230769230769231,1.3076923076923077,16.76923076923077,161.07692307692307,292.0,22.615384615384617,2.923076923076923,16.2,22.7,21.3,13.837704665605912,39.886054509059186,24.90376225427296,21.37247857106195,7.383333333333333,92.87613389828041,4.122657580919932,0.47904017239622004,0.6454665909521106,0.039750141964792735,1.8369516154865386,96.65385343409193,3.3461465659080645,209.671,84.451,Orleans,-72.24360335,44.82900254
2778,"Rutland, VT - 50021",50021,Vermont,Rutland County,Rutland,VT,17.5105,1.5352032438735925,4.0,3.8461538461538463,59866.6,1.4615384615384615,7.846153846153846,14.076923076923077,58.07692307692308,407.0,1265.0,58.61538461538461,11.076923076923077,13.5,19.1,18.2,10.187636698515021,34.30643490272821,26.685852423161045,28.820075975595717,5.833333333333333,96.8713773623356,0.6147000163697287,0.7922614613156586,0.28630321414611826,0.021046794038746146,1.4143111517941558,98.65901855124561,1.3409814487543974,334.076,76.838,Rutland,-73.03669897,43.57983752
2779,"Washington, VT - 50023",50023,Vermont,Washington County,Washington,VT,18.793666666666667,1.7838582716497782,3.0,3.8461538461538463,85255.25,0.46153846153846156,12.307692307692308,5.153846153846154,37.38461538461539,269.53846153846155,982.0769230769231,32.92307692307692,7.538461538461538,11.0,13.8,12.2,6.330983231707317,29.601753048780488,25.090510670731707,38.97675304878049,4.6,87.03475739030733,5.375270144653848,3.6905293222411517,1.0575184519428424,0.4168306350635298,2.425105785274221,92.2809563047437,7.719031965773369,185.326,62.166,Washington,-72.61502314,44.27309445
2780,"Windham, VT - 50025",50025,Vermont,Windham County,Windham,VT,0.0,0.0,0.0,3.8461538461538463,80307.15,1.8461538461538463,11.153846153846153,8.923076923076923,55.53846153846154,283.61538461538464,751.0769230769231,48.38461538461539,5.230769230769231,12.9,17.6,16.0,8.506444750344137,31.576148166687524,25.447378300588163,34.47002878238018,4.8999999999999995,93.43009931245227,2.4668413709115566,1.32111524316328,0.5654540100103167,0.07489993107712078,2.1415901323854727,91.38825123292261,8.611748767077403,237.837,65.997,Windham,-72.71377523,42.99053464
2781,"Windsor, VT - 50027",50027,Vermont,Windsor County,Windsor,VT,17.339,0.0,1.0,3.8461538461538463,55751.6,1.3846153846153846,11.538461538461538,5.461538461538462,41.07692307692308,272.15384615384613,604.6153846153846,44.07692307692308,5.384615384615385,12.1,16.4,14.5,6.998211091234347,33.111508646392366,25.617173524150267,34.27310673822302,4.533333333333334,96.31902940902145,0.7816816019629931,0.9368340998285251,0.29075398732951163,0.03569404286155016,1.6360068589959749,98.5008501998149,1.4991498001851067,335.416,93.271,Windsor,-72.58619896,43.57967872
2782,"Accomack, VA - 51001",51001,Virginia,Accomack County,Accomack,VA,32.997,0.0,1.0,0.3205128205128205,32896.4,2.8461538461538463,10.23076923076923,24.153846153846153,34.53846153846154,157.0,445.46153846153845,47.07692307692308,9.0,19.4,30.9,30.8,21.23045890065557,38.254328458564466,22.25163893091276,18.263573709867202,7.233333333333333,68.294099050352,28.591274425165064,0.6873092496443379,0.641711555063776,0.16202380807626365,1.6235819116985444,91.15799905156796,8.842000948432046,294.865,79.036,Accomack,-75.63628772,37.76647217
2783,"Albemarle, VA - 51003",51003,Virginia,Albemarle County,Albemarle,VA,11.517666666666667,1.4719143147615625,9.0,0.3205128205128205,104367.2,1.7692307692307692,30.692307692307693,27.46153846153846,77.84615384615384,301.61538461538464,1767.3846153846155,91.0,17.076923076923077,9.1,10.3,10.0,8.557385251570938,18.543699321589923,20.811443203390578,52.08747222344856,5.0,82.28581393387961,9.761304317831657,5.056282050299328,0.38632827171755113,0.08086831878214612,2.42940310748971,94.33461853915789,5.665381460842104,187.798,133.184,Albemarle,-78.55661903,38.02273165
2784,"Alleghany, VA - 51005",51005,Virginia,Alleghany County,Alleghany,VA,0.0,0.0,0.0,0.3205128205128205,13285.35,0.6923076923076923,2.923076923076923,0.9230769230769231,14.615384615384615,54.07692307692308,144.6153846153846,10.384615384615385,4.076923076923077,15.8,21.9,19.2,15.790807705305845,36.76917877661372,30.525515376816493,16.91449814126394,6.866666666666667,94.26398250704723,3.4225669628575837,0.45463612174312307,0.3428588633344247,0.0609694136774718,1.4549861313401604,95.2970753499155,4.7029246500844915,195.704,248.394,Alleghany,-80.00761323,37.78778327
2785,"Amelia, VA - 51007",51007,Virginia,Amelia County,Amelia,VA,0.0,0.0,0.0,0.3205128205128205,12832.3,0.5384615384615384,2.076923076923077,1.3076923076923077,10.153846153846153,34.38461538461539,84.92307692307692,19.615384615384617,2.076923076923077,12.9,18.9,18.1,20.34998899405679,34.19546555139775,29.815100154083208,15.63944530046225,6.333333333333333,75.47049242926055,21.719411173367206,0.49172790536380856,0.5790076603570676,0.05143271276388489,1.687928118887495,97.16574581329927,2.8342541867007474,101.307,210.407,Amelia,-77.9752747,37.33550025
2786,"Amherst, VA - 51009",51009,Virginia,Amherst County,Amherst,VA,37.766,0.0,1.0,0.3205128205128205,32048.7,0.7692307692307693,8.384615384615385,6.076923076923077,20.384615384615383,64.3076923076923,360.7692307692308,25.615384615384617,3.5384615384615383,13.7,20.5,18.1,19.17281466577241,34.862508383635145,27.636932707355243,18.327744243237202,6.399999999999999,77.22653336952824,19.12838898301647,0.5366832352014278,0.888647589449806,0.031514538811246634,2.1882322839927983,97.75185888975216,2.2481411102478415,127.93,112.329,Amherst,-79.14517223,37.60543548
2787,"Appomattox, VA - 51011",51011,Virginia,Appomattox County,Appomattox,VA,0.0,0.0,0.0,0.3205128205128205,15453.1,1.0,2.4615384615384617,1.8461538461538463,7.0,25.307692307692307,88.92307692307692,6.615384615384615,0.9230769230769231,15.1,21.9,21.2,18.01202034211743,38.31715210355987,28.386500231160426,15.284327323162275,6.833333333333333,78.06330121464302,19.401285179025564,0.3287366288964674,0.28861522930674105,0.038827160893283544,1.8792345872349236,98.61063475936866,1.3893652406313295,116.481,342.973,Appomattox,-78.81172877,37.37242345
2788,"Arlington, VA - 51013",51013,Virginia,Arlington County,Arlington,VA,6.2402,1.8292307672899013,5.0,0.3205128205128205,226326.6,2.6923076923076925,29.692307692307693,153.84615384615384,179.15384615384616,326.6923076923077,4027.846153846154,401.3076923076923,6.538461538461538,8.5,11.0,11.0,6.606702749722128,8.694365244285507,12.724109602280965,71.9748224037114,3.483333333333333,76.39402527144401,9.1943236013796,10.373018460932123,0.7062360323532453,0.12711718375126918,3.205279450139754,84.5551517143809,15.4448482856191,326.961,57.881,Arlington,-77.10098204,38.87844605
2789,"Augusta, VA - 51015",51015,Virginia,Augusta County,Augusta,VA,18.494153846153846,2.790389006517247,13.0,0.3205128205128205,74410.5,2.5384615384615383,11.76923076923077,7.384615384615385,61.61538461538461,157.92307692307693,590.3846153846154,48.76923076923077,4.846153846153846,9.8,13.8,12.4,14.265265378385505,40.940595924209894,23.58835273288884,21.205785964515762,5.533333333333332,93.61810497174457,4.182205468314284,0.608919440132777,0.23639136949758435,0.0350756949624045,1.3193030553483716,97.47105583217422,2.5289441678257774,118.263,130.358,Augusta,-79.13408568,38.16483645
2790,"Bath, VA - 51017",51017,Virginia,Bath County,Bath,VA,0.0,0.0,0.0,0.3205128205128205,8282.75,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.38461538461538464,7.230769230769231,17.846153846153847,1.0,0.5384615384615384,11.5,15.6,14.6,12.541436464088399,41.79558011049724,25.883977900552484,19.77900552486188,5.583333333333333,95.83773505176421,2.3144487036310406,0.3042467779421086,0.2414656967794513,0.0706287163079895,1.2314750535752015,98.30189248739852,1.6981075126014913,181.099,169.026,Bath,-79.74123354,38.05836054
2791,"Bedford, VA - 51019",51019,Virginia,Bedford County,Bedford,VA,17.5065,2.570960187500826,8.0,0.3205128205128205,57434.07,1.0,12.307692307692308,4.0,61.92307692307692,172.69230769230768,570.1538461538462,50.46153846153846,5.3076923076923075,9.4,13.6,11.7,11.781980717372836,32.62901259650548,29.26748180709985,26.32152487902183,5.783333333333332,91.69162136689948,5.477289002851443,0.8907604841516543,0.471201152904539,0.06541413485062089,1.4036964470740103,95.55222187805948,4.447760710672255,181.077,264.651,Bedford,-79.52391814,37.31502696
2792,"Bland, VA - 51021",51021,Virginia,Bland County,Bland,VA,0.0,0.0,0.0,0.3205128205128205,6548.6,0.15384615384615385,0.46153846153846156,0.9230769230769231,2.3076923076923075,22.23076923076923,43.15384615384615,2.923076923076923,1.0,14.1,17.4,15.5,17.150600077429345,37.99845141308556,30.66202090592334,14.18892760356175,6.916666666666667,94.92868704761322,3.6633784320312737,0.4260452615826283,0.11452829612436245,0.015270439483248325,0.8520905231652566,99.2868704761323,0.7131295238676969,76.352,595.547,Bland,-81.13059253,37.13389662
2793,"Botetourt, VA - 51023",51023,Virginia,Botetourt County,Botetourt,VA,0.0,0.0,0.0,0.3205128205128205,33206.6,0.6923076923076923,3.923076923076923,1.9230769230769231,19.307692307692307,54.0,267.15384615384613,17.153846153846153,2.5384615384615383,7.8,10.6,9.3,8.787471660089007,35.04072550172139,30.779242589638088,25.392560248551515,5.3500000000000005,94.53060536158475,3.2412231303415586,0.6848036233760759,0.28488312564369733,0.022585871483379812,1.2358988875705432,98.5084290472376,1.4915709527624026,141.538,301.145,Botetourt,-79.8119662,37.5570231
2794,"Brunswick, VA - 51025",51025,Virginia,Brunswick County,Brunswick,VA,0.0,0.0,0.0,0.3205128205128205,69496.6,0.8461538461538461,2.6153846153846154,2.923076923076923,13.23076923076923,59.23076923076923,104.0,18.53846153846154,2.5384615384615383,21.9,31.5,27.8,27.137546468401485,33.76290788930194,25.782734407269725,13.316811235026849,9.366666666666665,80.50221161898567,16.348425678378508,0.6688096971650411,0.7701096168733434,0.09122748451003358,1.6192159040873941,95.50870114509199,4.49129885490801,12.95,74.824,Brunswick,-77.85881453,36.76457633
2795,"Buchanan, VA - 51027",51027,Virginia,Buchanan County,Buchanan,VA,41.835499999999996,5.390274992985052,2.0,0.3205128205128205,44288.63,2.8461538461538463,6.769230769230769,4.461538461538462,31.53846153846154,153.15384615384616,337.6923076923077,40.23076923076923,8.692307692307692,23.2,31.3,30.1,30.925789443846025,34.62214411247803,25.823459379783436,8.628607063892511,9.983333333333334,91.96204533759568,4.453806767109302,0.9866414924101289,0.478903953452613,0.22624316895781155,1.8923592804744693,95.54242251340807,4.457577486591932,31.611,54.19,Buchanan,-82.03580207,37.26641332
2796,"Buckingham, VA - 51029",51029,Virginia,Buckingham County,Buckingham,VA,0.0,0.0,0.0,0.3205128205128205,17080.5,0.38461538461538464,3.230769230769231,3.230769230769231,17.46153846153846,72.15384615384616,122.92307692307692,17.46153846153846,3.0,22.8,27.1,26.4,26.98489621193765,40.52176722397222,21.331071803569987,11.162264760520152,8.216666666666665,63.005766810105094,34.41936711454583,0.4115804572465677,0.3653288838148766,0.033371388425397386,1.7645853458622403,97.7945610491496,2.2054389508503847,52.692,462.516,Buckingham,-78.52851211,37.57196671
2797,"Campbell, VA - 51031",51031,Virginia,Campbell County,Campbell,VA,18.391,0.36715028712140707,4.0,0.3205128205128205,47205.02,2.1538461538461537,14.461538461538462,11.307692307692308,56.15384615384615,169.6153846153846,647.6923076923077,53.92307692307692,5.923076923076923,14.5,19.4,17.6,16.09246441164947,36.011492751730444,29.03748204257542,18.858560794044664,6.249999999999999,92.28052440185388,4.684755985698132,0.8274543682006703,0.5109626052483401,0.0538502049146468,1.6424524340843412,96.85431761283016,3.1456823871698396,161.0,347.421,Campbell,-79.09657032,37.20561193
