"Incident ID","Incident Date",State,"City Or County",Address,"# Victims Injured","# Victims Killed","# Subjects-Suspects Injured","# Subjects-Suspects Killed","# Subjects-Suspects Arrested",Operations
2133423,"October 5, 2021","South Carolina",Beaufort,"84 Sea Island Pkwy",0,0,0,0,1,N/A
2133262,"October 5, 2021","New York",Geneseo,"1 College Cir",0,0,0,0,0,N/A
2136076,"October 5, 2021",Texas,Sherman,"2201 E Lamar St",0,0,0,0,2,N/A
2133162,"October 5, 2021",Iowa,"Des Moines","5601 NE 7th St",0,0,0,0,1,N/A
2133123,"October 5, 2021",Florida,Bradenton,"902 33rd St Ct W",0,0,0,0,1,N/A
2133876,"October 5, 2021",Connecticut,Hamden,"2040 Dixwell Ave",0,0,0,0,1,N/A
2133548,"October 4, 2021","North Carolina","Mc Leansville (Mcleansville)","6700 McLeansville Rd",0,0,0,0,2,N/A
2133532,"October 4, 2021","North Carolina",Marshville,"100 Forest Hills School Rd S",0,0,0,0,1,N/A
2132585,"October 4, 2021",Virginia,Portsmouth,"1801 London Blvd",0,0,0,0,1,N/A
2133409,"October 4, 2021","North Carolina",Lumberton,"400 W 29th St",0,0,0,0,1,N/A
2132516,"October 4, 2021",Michigan,Fraser,"34270 Garfield Rd",0,0,0,0,1,N/A
2132407,"October 4, 2021",Illinois,"Western Springs","4900 Willow Springs Rd",0,0,0,0,2,N/A
2134005,"October 4, 2021","South Carolina",Hollywood,"5117 Baptist Hill Rd",0,0,0,0,1,N/A
